Total images: 7049
Detected images: 6994
Not detected images: 55
Average accuracy: 98.99213611667143%
image_index,detected,accuracy
4106,True,0.9666666666666667
4107,True,0.9666666666666667
4108,True,1.0
4109,True,1.0
4110,True,1.0
4111,True,1.0
4112,True,0.9666666666666667
4113,True,1.0
4114,True,1.0
4115,True,0.9666666666666667
4116,True,1.0
4117,True,1.0
4118,True,1.0
4119,True,0.9666666666666667
4120,True,1.0
4121,True,0.9333333333333333
4122,True,1.0
4123,True,1.0
4124,True,1.0
4125,True,1.0
4126,True,1.0
4127,True,1.0
4128,True,1.0
4129,True,1.0
4130,True,0.9666666666666667
4131,True,1.0
4132,True,1.0
4133,True,1.0
4134,True,1.0
4135,True,1.0
4136,True,1.0
4137,True,1.0
4138,True,1.0
4139,True,0.9666666666666667
4140,True,1.0
4141,True,1.0
4142,True,1.0
4143,True,1.0
4144,True,1.0
4145,True,1.0
4146,True,1.0
4147,True,1.0
4148,True,1.0
4149,True,1.0
4150,True,1.0
4151,True,1.0
4152,True,1.0
4153,True,1.0
4154,True,1.0
4155,True,0.9666666666666667
4156,True,1.0
4157,True,0.9333333333333333
4158,True,0.9666666666666667
4159,True,1.0
4160,True,1.0
4161,True,0.9333333333333333
4162,True,1.0
4163,True,0.9666666666666667
4164,True,1.0
4165,True,1.0
4166,True,1.0
4167,True,1.0
4168,True,1.0
4169,True,1.0
4170,True,1.0
4171,True,1.0
4172,True,1.0
4173,True,1.0
4174,True,0.9666666666666667
4175,True,1.0
4176,True,1.0
4177,True,1.0
4178,True,0.9666666666666667
4179,True,0.9666666666666667
4180,True,0.9333333333333333
4181,True,1.0
4182,True,0.9666666666666667
4183,True,1.0
4184,True,1.0
4185,True,1.0
4186,True,1.0
4187,True,1.0
4188,True,0.9666666666666667
4189,True,1.0
4190,True,1.0
4191,True,1.0
4192,True,1.0
4193,True,1.0
4194,True,1.0
4195,True,1.0
4196,True,1.0
4197,True,1.0
4198,True,1.0
4199,True,1.0
4200,True,1.0
4201,True,1.0
4202,True,1.0
4203,True,1.0
4204,True,0.9666666666666667
4205,True,0.9666666666666667
4206,True,1.0
4207,True,1.0
4208,True,0.9666666666666667
4209,True,1.0
4210,True,0.9666666666666667
4211,True,1.0
4212,True,1.0
4213,True,0.9666666666666667
4214,True,0.9333333333333333
4215,True,0.9666666666666667
4216,True,1.0
4217,True,0.9333333333333333
4218,True,1.0
4219,True,1.0
4220,True,1.0
4221,True,1.0
4222,True,1.0
4223,True,1.0
4224,True,0.9666666666666667
4225,True,1.0
4226,True,0.9666666666666667
4227,True,1.0
4228,True,0.9666666666666667
4229,True,1.0
4230,True,1.0
4231,True,1.0
4232,True,1.0
4233,True,1.0
4234,True,1.0
4235,True,0.9666666666666667
4236,True,1.0
4237,True,0.9666666666666667
4238,True,0.9666666666666667
4239,True,0.9666666666666667
4240,True,0.9666666666666667
4241,True,1.0
4242,True,1.0
4243,True,1.0
4244,True,1.0
4245,True,1.0
4246,True,0.9333333333333333
4247,True,1.0
4248,True,1.0
4249,True,1.0
4250,True,1.0
4251,True,1.0
4252,True,1.0
4253,True,1.0
4254,True,1.0
4255,True,1.0
4256,True,1.0
4257,True,0.9666666666666667
4258,True,1.0
4259,True,1.0
4260,True,0.9666666666666667
4261,True,1.0
4262,True,1.0
4263,False,
4264,True,1.0
4265,True,1.0
4266,True,1.0
4267,True,1.0
4268,True,0.9666666666666667
4269,True,0.9666666666666667
4270,True,1.0
4271,True,0.9666666666666667
4272,True,1.0
4273,True,1.0
4274,True,1.0
4275,True,1.0
4276,True,1.0
4277,True,1.0
4278,True,1.0
4279,True,1.0
4280,True,1.0
4281,True,1.0
4282,True,1.0
4283,True,0.9666666666666667
4284,True,0.9666666666666667
4285,True,0.9666666666666667
4286,True,1.0
4287,True,1.0
4288,True,0.9333333333333333
4289,True,1.0
4290,True,1.0
4291,True,1.0
4292,True,1.0
4293,True,1.0
4294,True,1.0
4295,True,1.0
4296,True,1.0
4297,True,1.0
4298,True,1.0
4299,True,1.0
4300,True,0.9333333333333333
4301,True,0.9666666666666667
4302,True,1.0
4303,True,1.0
4304,True,1.0
4305,True,1.0
4306,True,1.0
4307,True,1.0
4308,True,0.9666666666666667
4309,True,1.0
4310,True,1.0
4311,True,0.9333333333333333
4312,False,
4313,True,1.0
4314,True,1.0
4315,True,0.9666666666666667
4316,True,1.0
4317,True,1.0
4318,True,0.9666666666666667
4319,True,1.0
4320,True,1.0
4321,True,1.0
4322,True,0.9666666666666667
4323,True,1.0
4324,True,1.0
4325,True,1.0
4326,True,1.0
4327,True,0.9333333333333333
4328,True,1.0
4329,True,1.0
4330,True,0.9666666666666667
4331,True,1.0
4332,True,1.0
4333,True,1.0
4334,True,0.9666666666666667
4335,True,0.9666666666666667
4336,True,1.0
4337,True,1.0
4338,True,1.0
4339,True,0.9666666666666667
4340,True,1.0
4341,True,0.9666666666666667
4342,True,1.0
4343,True,0.9666666666666667
4344,True,1.0
4345,True,1.0
4346,True,1.0
4347,True,1.0
4348,True,1.0
4349,True,1.0
4350,True,1.0
4351,True,0.9666666666666667
4352,True,0.9666666666666667
4353,True,1.0
4354,True,0.9666666666666667
4355,True,1.0
4356,True,1.0
4357,True,1.0
4358,True,0.9666666666666667
4359,True,0.9666666666666667
4360,True,1.0
4361,True,0.9333333333333333
4362,True,1.0
4363,True,1.0
4364,True,1.0
4365,True,1.0
4366,True,1.0
4367,True,0.9666666666666667
4368,True,1.0
4369,True,1.0
4370,True,1.0
4371,False,
4372,True,1.0
4373,True,0.9666666666666667
4374,True,1.0
4375,False,
4376,True,1.0
4377,True,1.0
4378,True,1.0
4379,True,1.0
4380,True,1.0
4381,True,1.0
4382,True,0.9666666666666667
4383,True,1.0
4384,True,1.0
4385,True,1.0
4386,True,1.0
4387,True,1.0
4388,True,0.9666666666666667
4389,True,1.0
4390,True,0.9666666666666667
4391,True,1.0
4392,True,1.0
4393,True,1.0
4394,True,0.9666666666666667
4395,True,1.0
4396,True,0.9666666666666667
4397,True,1.0
4398,True,1.0
4399,True,1.0
4400,True,1.0
4401,True,1.0
4402,True,0.9666666666666667
4403,True,1.0
4404,True,1.0
4405,True,0.9666666666666667
4406,True,0.9666666666666667
4407,True,1.0
4408,True,0.9666666666666667
4409,True,0.9666666666666667
4410,True,1.0
4411,True,0.9666666666666667
4412,True,1.0
4413,True,0.9666666666666667
4414,True,1.0
4415,True,1.0
4416,True,1.0
4417,True,1.0
4418,True,1.0
4419,True,1.0
4420,True,1.0
4421,True,1.0
4422,True,1.0
4423,True,0.9333333333333333
4424,True,0.9333333333333333
4425,True,1.0
4426,True,1.0
4427,True,1.0
4428,True,0.9666666666666667
4429,True,1.0
4430,True,1.0
4431,True,1.0
4432,True,1.0
4433,True,0.9666666666666667
4434,True,1.0
4435,True,1.0
4436,True,0.9666666666666667
4437,True,1.0
4438,True,1.0
4439,True,1.0
4440,True,1.0
4441,True,0.9666666666666667
4442,True,0.9333333333333333
4443,True,1.0
4444,True,1.0
4445,True,0.9333333333333333
4446,True,1.0
4447,True,1.0
4448,True,1.0
4449,True,1.0
4450,True,1.0
4451,True,1.0
4452,True,1.0
4453,True,1.0
4454,True,1.0
4455,True,1.0
4456,True,1.0
4457,True,1.0
4458,True,0.9666666666666667
4459,True,0.9333333333333333
4460,True,0.9333333333333333
4461,True,0.9666666666666667
4462,True,0.9333333333333333
4463,True,1.0
4464,True,1.0
4465,True,1.0
4466,True,1.0
4467,True,1.0
4468,True,1.0
4469,True,0.9333333333333333
4470,True,0.9333333333333333
4471,True,1.0
4472,True,0.9666666666666667
4473,True,0.9666666666666667
4474,True,1.0
4475,True,1.0
4476,True,1.0
4477,True,1.0
4478,True,1.0
4479,True,0.9666666666666667
4480,True,0.9666666666666667
4481,True,1.0
4482,False,
4483,False,
4484,True,1.0
4485,True,0.9333333333333333
4486,True,1.0
4487,True,1.0
4488,True,0.9333333333333333
4489,False,
4490,True,1.0
4491,False,
4492,True,1.0
4493,True,1.0
4494,True,1.0
4495,True,1.0
4496,True,0.9666666666666667
4497,True,0.9666666666666667
4498,True,1.0
4499,True,1.0
4500,True,1.0
4501,True,0.9666666666666667
4502,True,1.0
4503,True,0.9666666666666667
4504,True,1.0
4505,True,1.0
4506,True,1.0
4507,True,1.0
4508,True,1.0
4509,True,1.0
4510,True,1.0
4511,True,1.0
4512,True,1.0
4513,True,0.9666666666666667
4514,True,1.0
4515,True,1.0
4516,True,1.0
4517,True,1.0
4518,True,1.0
4519,True,0.9666666666666667
4520,True,0.9666666666666667
4521,True,1.0
4522,True,1.0
4523,True,0.9666666666666667
4524,True,1.0
4525,True,0.9666666666666667
4526,True,1.0
4527,True,1.0
4528,True,1.0
4529,True,0.9666666666666667
4530,True,1.0
4531,True,1.0
4532,True,0.9666666666666667
4533,True,1.0
4534,True,1.0
4535,True,0.9666666666666667
4536,True,1.0
4537,True,1.0
4538,True,0.9666666666666667
4539,True,0.9666666666666667
4540,True,1.0
4541,True,1.0
4542,True,1.0
4543,True,1.0
4544,True,0.9666666666666667
4545,True,1.0
4546,True,1.0
4547,True,0.9666666666666667
4548,True,1.0
4549,True,0.9666666666666667
4550,True,1.0
4551,True,1.0
4552,True,1.0
4553,True,1.0
4554,True,1.0
4555,True,1.0
4556,True,1.0
4557,True,1.0
4558,True,1.0
4559,True,1.0
4560,True,0.9333333333333333
4561,True,1.0
4562,True,1.0
4563,True,0.9666666666666667
4564,True,0.9666666666666667
4565,True,0.9666666666666667
4566,True,0.9666666666666667
4567,True,1.0
4568,True,1.0
4569,True,0.9666666666666667
4570,True,0.9666666666666667
4571,True,0.9666666666666667
4572,True,1.0
4573,True,1.0
4574,True,1.0
4575,True,0.9666666666666667
4576,True,1.0
4577,True,1.0
4578,True,0.9666666666666667
4579,True,1.0
4580,True,1.0
4581,True,1.0
4582,True,1.0
4583,True,0.9666666666666667
4584,True,0.9666666666666667
4585,True,1.0
4586,True,0.9333333333333333
4587,True,0.9666666666666667
4588,True,1.0
4589,True,1.0
4590,True,0.9666666666666667
4591,True,0.9666666666666667
4592,True,0.9666666666666667
4593,True,1.0
4594,True,1.0
4595,True,1.0
4596,True,1.0
4597,True,1.0
4598,True,1.0
4599,True,1.0
4600,True,0.9666666666666667
4601,False,
4602,True,1.0
4603,True,1.0
4604,True,0.9666666666666667
4605,True,1.0
4606,True,0.9666666666666667
4607,True,0.9666666666666667
4608,True,1.0
4609,True,0.9333333333333333
4610,True,1.0
4611,True,0.9666666666666667
4612,True,1.0
4613,True,1.0
4614,True,0.9333333333333333
4615,True,1.0
4616,True,0.9666666666666667
4617,True,1.0
4618,True,1.0
4619,True,0.9666666666666667
4620,True,0.9333333333333333
4621,True,1.0
4622,True,0.9666666666666667
4623,True,0.9666666666666667
4624,True,0.9666666666666667
4625,True,1.0
4626,True,1.0
4627,True,1.0
4628,True,1.0
4629,True,0.9666666666666667
4630,True,0.9666666666666667
4631,True,1.0
4632,True,1.0
4633,True,0.9666666666666667
4634,True,1.0
4635,True,1.0
4636,True,1.0
4637,True,1.0
4638,True,1.0
4639,True,1.0
4640,True,1.0
4641,True,1.0
4642,True,1.0
4643,True,1.0
4644,True,1.0
4645,True,1.0
4646,True,0.9666666666666667
4647,True,1.0
4648,True,1.0
4649,True,1.0
4650,True,1.0
4651,True,1.0
4652,True,0.9666666666666667
4653,True,0.9666666666666667
4654,True,1.0
4655,True,1.0
4656,True,0.9666666666666667
4657,True,1.0
4658,True,0.9666666666666667
4659,True,1.0
4660,True,1.0
4661,True,1.0
4662,True,1.0
4663,True,0.9333333333333333
4664,False,
4665,True,1.0
4666,True,1.0
4667,True,1.0
4668,True,1.0
4669,True,1.0
4670,True,1.0
4671,True,1.0
4672,True,1.0
4673,True,1.0
4674,True,0.9666666666666667
4675,True,1.0
4676,True,0.9666666666666667
4677,True,1.0
4678,True,1.0
4679,True,0.9666666666666667
4680,True,1.0
4681,True,1.0
4682,True,0.9666666666666667
4683,True,1.0
4684,True,0.9666666666666667
4685,True,1.0
4686,True,1.0
4687,True,1.0
4688,True,1.0
4689,True,1.0
4690,True,1.0
4691,True,0.9666666666666667
4692,True,1.0
4693,True,1.0
4694,True,0.9666666666666667
4695,True,1.0
4696,True,1.0
4697,True,0.9666666666666667
4698,True,1.0
4699,True,1.0
4700,True,1.0
4701,True,1.0
4702,True,1.0
4703,True,1.0
4704,True,1.0
4705,True,1.0
4706,True,1.0
4707,True,1.0
4708,True,0.9666666666666667
4709,True,0.9666666666666667
4710,True,1.0
4711,True,1.0
4712,True,1.0
4713,True,0.9666666666666667
4714,True,1.0
4715,True,1.0
4716,True,1.0
4717,True,0.9666666666666667
4718,True,1.0
4719,True,1.0
4720,True,1.0
4721,True,1.0
4722,True,1.0
4723,True,1.0
4724,True,0.9666666666666667
4725,True,0.9666666666666667
4726,True,1.0
4727,True,1.0
4728,True,1.0
4729,True,0.9666666666666667
4730,True,0.9666666666666667
4731,True,1.0
4732,True,0.9666666666666667
4733,True,0.9666666666666667
4734,True,1.0
4735,True,0.9666666666666667
4736,True,0.9666666666666667
4737,True,1.0
4738,True,1.0
4739,True,1.0
4740,True,1.0
4741,True,1.0
4742,True,0.9666666666666667
4743,True,1.0
4744,True,1.0
4745,True,1.0
4746,True,1.0
4747,True,0.9666666666666667
4748,True,1.0
4749,True,1.0
4750,True,1.0
4751,True,1.0
4752,True,1.0
4753,True,1.0
4754,True,0.9666666666666667
4755,True,1.0
4756,True,1.0
4757,True,1.0
4758,True,1.0
4759,True,1.0
4760,True,1.0
4761,True,1.0
4762,True,0.9666666666666667
4763,True,0.9666666666666667
4764,True,0.9333333333333333
4765,True,1.0
4766,True,1.0
4767,True,1.0
4768,True,1.0
4769,True,1.0
4770,True,1.0
4771,True,1.0
4772,True,1.0
4773,True,1.0
4774,True,1.0
4775,True,0.9666666666666667
4776,True,1.0
4777,True,1.0
4778,True,1.0
4779,True,0.9333333333333333
4780,False,
4781,True,1.0
4782,True,1.0
4783,True,1.0
4784,True,1.0
4785,True,1.0
4786,True,0.9666666666666667
4787,True,1.0
4788,True,1.0
4789,True,1.0
4790,True,1.0
4791,True,1.0
4792,True,0.9666666666666667
4793,True,0.9333333333333333
4794,True,1.0
4795,True,0.9666666666666667
4796,True,1.0
4797,True,1.0
4798,True,1.0
4799,True,1.0
4800,True,1.0
4801,True,0.9666666666666667
4802,True,0.9666666666666667
4803,True,0.9666666666666667
4804,True,0.9666666666666667
4805,True,1.0
4806,True,1.0
4807,True,1.0
4808,True,1.0
4809,True,1.0
4810,True,1.0
4811,True,1.0
4812,True,0.9666666666666667
4813,True,1.0
4814,True,1.0
4815,True,1.0
4816,True,0.9666666666666667
4817,True,1.0
4818,True,1.0
4819,True,1.0
4820,True,1.0
4821,True,1.0
4822,True,1.0
4823,True,1.0
4824,True,1.0
4825,True,1.0
4826,True,0.9666666666666667
4827,True,1.0
4828,False,
4829,True,1.0
4830,True,1.0
4831,True,1.0
4832,True,1.0
4833,True,1.0
4834,True,1.0
4835,False,
4836,True,1.0
4837,True,1.0
4838,True,1.0
4839,True,0.9666666666666667
4840,True,1.0
4841,True,1.0
4842,True,1.0
4843,True,1.0
4844,True,1.0
4845,True,1.0
4846,True,1.0
4847,True,1.0
4848,True,1.0
4849,True,1.0
4850,True,1.0
4851,True,0.9666666666666667
4852,True,1.0
4853,True,1.0
4854,True,0.9666666666666667
4855,True,1.0
4856,True,1.0
4857,True,1.0
4858,True,1.0
4859,True,1.0
4860,True,1.0
4861,True,0.9666666666666667
4862,True,1.0
4863,True,1.0
4864,True,1.0
4865,True,1.0
4866,True,1.0
4867,True,1.0
4868,True,1.0
4869,True,1.0
4870,True,1.0
4871,True,0.9666666666666667
4872,True,1.0
4873,True,1.0
4874,True,1.0
4875,True,0.9666666666666667
4876,True,1.0
4877,True,1.0
4878,True,0.9666666666666667
4879,False,
4880,True,0.9666666666666667
4881,True,1.0
4882,True,0.9666666666666667
4883,True,0.9333333333333333
4884,True,1.0
4885,True,1.0
4886,True,1.0
4887,True,0.9666666666666667
4888,True,1.0
4889,True,1.0
4890,True,1.0
4891,True,1.0
4892,True,1.0
4893,True,1.0
4894,True,1.0
4895,True,1.0
4896,True,1.0
4897,True,1.0
4898,True,1.0
4899,True,1.0
4900,True,1.0
4901,True,1.0
4902,True,1.0
4903,True,1.0
4904,False,
4905,True,1.0
4906,True,0.9666666666666667
4907,True,1.0
4908,True,0.9666666666666667
4909,True,1.0
4910,True,0.9333333333333333
4911,True,1.0
4912,True,1.0
4913,True,1.0
4914,True,0.9333333333333333
4915,True,1.0
4916,True,1.0
4917,True,1.0
4918,True,0.9666666666666667
4919,True,1.0
4920,True,1.0
4921,True,0.9666666666666667
4922,True,0.9666666666666667
4923,True,1.0
4924,True,1.0
4925,True,0.9666666666666667
4926,True,1.0
4927,True,0.9666666666666667
4928,True,0.9666666666666667
4929,True,0.9666666666666667
4930,True,1.0
4931,True,0.9666666666666667
4932,True,1.0
4933,True,0.9666666666666667
4934,True,1.0
4935,True,1.0
4936,True,1.0
4937,True,1.0
4938,True,0.9666666666666667
4939,True,0.9666666666666667
4940,True,1.0
4941,True,1.0
4942,True,0.9333333333333333
4943,True,0.9666666666666667
4944,True,0.9666666666666667
4945,True,0.9666666666666667
4946,True,1.0
4947,True,1.0
4948,True,0.9666666666666667
4949,True,1.0
4950,True,1.0
4951,True,1.0
4952,True,1.0
4953,True,0.9666666666666667
4954,True,1.0
4955,True,1.0
4956,True,1.0
4957,True,1.0
4958,True,1.0
4959,True,1.0
4960,True,1.0
4961,True,0.9666666666666667
4962,True,1.0
4963,True,1.0
4964,True,0.9666666666666667
4965,True,1.0
4966,True,0.9666666666666667
4967,True,0.9666666666666667
4968,True,1.0
4969,True,1.0
4970,True,1.0
4971,True,1.0
4972,True,0.9666666666666667
4973,True,0.9666666666666667
4974,True,1.0
4975,True,0.9666666666666667
4976,True,0.9666666666666667
4977,True,0.9666666666666667
4978,True,1.0
4979,True,0.9666666666666667
4980,True,0.9666666666666667
4981,True,1.0
4982,True,1.0
4983,True,1.0
4984,True,0.9666666666666667
4985,True,1.0
4986,True,1.0
4987,True,1.0
4988,True,0.9666666666666667
4989,True,1.0
4990,True,0.9666666666666667
4991,True,0.9666666666666667
4992,True,1.0
4993,True,1.0
4994,True,1.0
4995,True,1.0
4996,True,1.0
4997,True,1.0
4998,True,1.0
4999,True,0.9666666666666667
5000,True,1.0
5001,True,1.0
5002,True,1.0
5003,True,1.0
5004,True,1.0
5005,True,1.0
5006,True,1.0
5007,True,1.0
5008,True,1.0
5009,True,1.0
5010,True,1.0
5011,True,1.0
5012,True,1.0
5013,True,0.9666666666666667
5014,True,1.0
5015,True,0.9666666666666667
5016,True,0.9333333333333333
5017,True,1.0
5018,True,1.0
5019,True,1.0
5020,True,1.0
5021,True,1.0
5022,True,1.0
5023,True,1.0
5024,True,0.9333333333333333
5025,True,1.0
5026,True,1.0
5027,True,1.0
5028,True,1.0
5029,True,1.0
5030,True,1.0
5031,True,1.0
5032,True,1.0
5033,True,1.0
5034,True,1.0
5035,True,0.9666666666666667
5036,True,1.0
5037,True,1.0
5038,True,0.9333333333333333
5039,True,1.0
5040,True,0.9333333333333333
5041,True,0.9666666666666667
5042,True,1.0
5043,True,0.9666666666666667
5044,True,0.9333333333333333
5045,True,0.9666666666666667
5046,True,1.0
5047,True,1.0
5048,True,1.0
5049,True,1.0
5050,True,1.0
5051,True,1.0
5052,True,0.9333333333333333
5053,True,0.9666666666666667
5054,True,1.0
5055,True,0.9333333333333333
5056,True,1.0
5057,True,1.0
5058,True,0.9333333333333333
5059,True,1.0
5060,True,0.9666666666666667
5061,True,1.0
5062,True,0.9666666666666667
5063,True,1.0
5064,True,1.0
5065,True,1.0
5066,True,1.0
5067,True,1.0
5068,True,1.0
5069,True,1.0
5070,True,1.0
5071,True,1.0
5072,True,1.0
5073,True,1.0
5074,True,1.0
5075,True,1.0
5076,True,1.0
5077,True,0.9666666666666667
5078,True,1.0
5079,True,1.0
5080,True,1.0
5081,True,0.9666666666666667
5082,True,1.0
5083,True,1.0
5084,True,1.0
5085,True,1.0
5086,True,1.0
5087,True,1.0
5088,True,1.0
5089,True,1.0
5090,True,1.0
5091,True,0.9666666666666667
5092,True,1.0
5093,True,1.0
5094,True,1.0
5095,True,1.0
5096,True,1.0
5097,True,1.0
5098,True,0.9333333333333333
5099,True,0.9666666666666667
5100,True,1.0
5101,True,0.9333333333333333
5102,True,1.0
5103,True,1.0
5104,True,1.0
5105,True,0.9333333333333333
5106,True,0.9333333333333333
5107,True,0.9333333333333333
5108,True,0.9666666666666667
5109,True,1.0
5110,True,1.0
5111,True,0.9333333333333333
5112,True,0.9666666666666667
5113,True,0.9333333333333333
5114,True,0.9666666666666667
5115,True,1.0
5116,True,0.9666666666666667
5117,False,
5118,True,1.0
5119,True,0.9666666666666667
5120,True,0.9666666666666667
5121,True,1.0
5122,True,1.0
5123,True,1.0
5124,True,0.9666666666666667
5125,True,1.0
5126,True,1.0
5127,True,1.0
5128,True,1.0
5129,True,0.9666666666666667
5130,True,0.9666666666666667
5131,True,0.9666666666666667
5132,True,1.0
5133,True,1.0
5134,True,1.0
5135,True,1.0
5136,True,1.0
5137,True,1.0
5138,True,1.0
5139,True,1.0
5140,True,0.9666666666666667
5141,True,0.9666666666666667
5142,True,1.0
5143,True,1.0
5144,True,1.0
5145,True,0.9666666666666667
5146,True,0.9666666666666667
5147,True,0.9666666666666667
5148,True,1.0
5149,True,1.0
5150,True,0.9666666666666667
5151,True,1.0
5152,True,1.0
5153,True,0.9666666666666667
5154,True,1.0
5155,True,1.0
5156,True,1.0
5157,True,0.9666666666666667
5158,True,1.0
5159,True,1.0
5160,True,0.9333333333333333
5161,True,0.9666666666666667
5162,True,1.0
5163,True,0.9333333333333333
5164,True,1.0
5165,True,1.0
5166,True,0.9666666666666667
5167,True,0.9666666666666667
5168,True,0.9666666666666667
5169,True,1.0
5170,True,1.0
5171,True,1.0
5172,True,0.9666666666666667
5173,True,1.0
5174,True,0.9666666666666667
5175,True,1.0
5176,True,0.9666666666666667
5177,True,1.0
5178,False,
5179,True,1.0
5180,True,0.9666666666666667
5181,True,0.9666666666666667
5182,True,1.0
5183,True,1.0
5184,True,1.0
5185,True,1.0
5186,True,1.0
5187,True,0.9333333333333333
5188,True,0.9666666666666667
5189,True,1.0
5190,True,1.0
5191,True,1.0
5192,True,1.0
5193,True,1.0
5194,True,1.0
5195,True,0.9666666666666667
5196,True,1.0
5197,True,1.0
5198,True,0.9666666666666667
5199,True,0.9333333333333333
5200,True,0.9666666666666667
5201,True,1.0
5202,True,0.9666666666666667
5203,True,1.0
5204,True,1.0
5205,True,0.9666666666666667
5206,True,1.0
5207,True,1.0
5208,True,1.0
5209,True,1.0
5210,True,0.9333333333333333
5211,True,1.0
5212,True,1.0
5213,True,0.9666666666666667
5214,True,1.0
5215,True,1.0
5216,True,0.9666666666666667
5217,True,1.0
5218,True,0.9666666666666667
5219,True,0.9666666666666667
5220,True,1.0
5221,True,0.9666666666666667
5222,True,1.0
5223,True,0.9666666666666667
5224,True,1.0
5225,True,1.0
5226,True,1.0
5227,True,1.0
5228,True,1.0
5229,True,1.0
5230,True,1.0
5231,True,0.9333333333333333
5232,True,1.0
5233,True,1.0
5234,True,0.9666666666666667
5235,True,0.9666666666666667
5236,True,0.9666666666666667
5237,True,1.0
5238,True,1.0
5239,True,0.9666666666666667
5240,True,1.0
5241,True,0.9333333333333333
5242,True,1.0
5243,True,1.0
5244,True,1.0
5245,True,1.0
5246,True,1.0
5247,True,1.0
5248,True,0.9666666666666667
5249,True,1.0
5250,True,1.0
5251,True,1.0
5252,True,1.0
5253,True,0.9333333333333333
5254,True,1.0
5255,True,1.0
5256,True,0.9666666666666667
5257,True,0.9666666666666667
5258,True,0.9666666666666667
5259,True,1.0
5260,True,1.0
5261,True,0.9666666666666667
5262,True,1.0
5263,True,1.0
5264,True,1.0
5265,True,0.9333333333333333
5266,True,1.0
5267,True,0.9666666666666667
5268,True,1.0
5269,True,1.0
5270,True,1.0
5271,True,1.0
5272,True,1.0
5273,True,0.9666666666666667
5274,True,1.0
5275,True,1.0
5276,True,1.0
5277,True,0.9666666666666667
5278,True,1.0
5279,True,1.0
5280,True,1.0
5281,True,1.0
5282,True,1.0
5283,True,1.0
5284,True,1.0
5285,True,1.0
5286,True,1.0
5287,True,0.9666666666666667
5288,True,1.0
5289,True,1.0
5290,True,1.0
5291,True,1.0
5292,True,1.0
5293,True,1.0
5294,True,1.0
5295,True,1.0
5296,True,1.0
5297,True,1.0
5298,True,1.0
5299,True,1.0
5300,True,1.0
5301,True,1.0
5302,True,1.0
5303,True,1.0
5304,True,0.9333333333333333
5305,True,1.0
5306,True,1.0
5307,True,0.9333333333333333
5308,True,1.0
5309,True,0.9666666666666667
5310,True,1.0
5311,True,1.0
5312,True,0.9666666666666667
5313,True,0.9666666666666667
5314,True,1.0
5315,True,0.9666666666666667
5316,True,1.0
5317,True,1.0
5318,True,1.0
5319,True,0.9666666666666667
5320,True,1.0
5321,True,1.0
5322,True,1.0
5323,True,1.0
5324,True,0.9333333333333333
5325,True,1.0
5326,True,1.0
5327,True,1.0
5328,True,1.0
5329,True,1.0
5330,True,0.9666666666666667
5331,True,1.0
5332,True,1.0
5333,True,1.0
5334,True,0.9333333333333333
5335,True,1.0
5336,True,0.9666666666666667
5337,True,0.9666666666666667
5338,True,0.9333333333333333
5339,True,0.9666666666666667
5340,True,1.0
5341,True,0.9666666666666667
5342,True,0.9666666666666667
5343,True,1.0
5344,True,0.9666666666666667
5345,True,1.0
5346,True,1.0
5347,True,1.0
5348,True,0.9333333333333333
5349,True,1.0
5350,True,1.0
5351,True,1.0
5352,True,1.0
5353,True,1.0
5354,True,1.0
5355,True,0.9666666666666667
5356,True,1.0
5357,True,1.0
5358,True,1.0
5359,True,1.0
5360,True,1.0
5361,True,0.9666666666666667
5362,True,0.9333333333333333
5363,True,0.9666666666666667
5364,True,1.0
5365,True,1.0
5366,True,1.0
5367,True,0.9666666666666667
5368,True,1.0
5369,True,1.0
5370,True,1.0
5371,True,1.0
5372,True,0.9333333333333333
5373,True,1.0
5374,True,0.9666666666666667
5375,True,1.0
5376,True,0.9333333333333333
5377,True,0.9666666666666667
5378,True,1.0
5379,True,1.0
5380,True,1.0
5381,True,1.0
5382,True,1.0
5383,True,1.0
5384,True,1.0
5385,True,1.0
5386,True,1.0
5387,True,1.0
5388,True,1.0
5389,True,0.9666666666666667
5390,True,0.9666666666666667
5391,True,1.0
5392,True,1.0
5393,True,0.9666666666666667
5394,True,1.0
5395,True,1.0
5396,True,1.0
5397,True,0.9666666666666667
5398,True,0.9666666666666667
5399,True,0.9333333333333333
5400,True,0.9666666666666667
5401,True,1.0
5402,True,1.0
5403,True,1.0
5404,True,0.9666666666666667
5405,True,1.0
5406,True,1.0
5407,True,1.0
5408,True,1.0
5409,True,1.0
5410,True,1.0
5411,True,1.0
5412,True,1.0
5413,True,1.0
5414,True,1.0
5415,True,1.0
5416,True,1.0
5417,True,0.9666666666666667
5418,True,0.9666666666666667
5419,True,1.0
5420,True,0.9666666666666667
5421,True,1.0
5422,True,1.0
5423,True,1.0
5424,True,1.0
5425,True,0.9333333333333333
5426,True,0.9666666666666667
5427,True,1.0
5428,True,1.0
5429,True,0.9666666666666667
5430,True,1.0
5431,True,1.0
5432,True,0.9666666666666667
5433,True,1.0
5434,True,1.0
5435,True,1.0
5436,True,0.9666666666666667
5437,True,1.0
5438,True,1.0
5439,True,1.0
5440,True,0.9666666666666667
5441,True,1.0
5442,True,0.9666666666666667
5443,True,0.9666666666666667
5444,True,1.0
5445,True,0.9666666666666667
5446,True,1.0
5447,True,1.0
5448,True,1.0
5449,True,1.0
